# BEAST v1.8.0, r5971
# Generated Mon Feb 24 17:20:11 PST 2014 [seed=1]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	clock.rate	treeLikelihood	coalescent
4182000	-4609.957424862416	-399.42408911296525	-4210.53333574945	5.363468548102578	2.5777196283740627	0.006641956098831818	-4210.53333574945	-398.47054201374317
4183000	-4607.715920961018	-386.3051997444979	-4221.41072121652	5.358021763674939	2.638208418343085	0.006743027023510752	-4221.41072121652	-385.3283566601048
4184000	-4616.576634450466	-404.1348119734829	-4212.441822476983	5.378717097887867	2.871897089657572	0.005639873482039337	-4212.441822476983	-403.0741992817488
4185000	-4610.549320791493	-398.0663237306297	-4212.482997060863	5.388600543014843	2.768836000947884	0.0068980804719193075	-4212.482997060863	-397.0409986345384
4186000	-4622.046978096441	-399.18467185147534	-4222.862306244966	5.336422115590487	2.9213491652146346	0.007027589842314895	-4222.862306244966	-398.1055987091801
4187000	-4611.402217874786	-403.583530614875	-4207.818687259912	5.407953126780604	3.060496976578434	0.006565358363742555	-4207.818687259912	-402.4583879430876
4188000	-4612.813688212253	-398.42102981137094	-4214.392658400881	5.267585560882079	2.7470922988355797	0.007035009964655654	-4214.392658400881	-397.40345179499025
4189000	-4595.102512887979	-386.5387505194765	-4208.5637623685025	5.372102411964608	2.380724955773462	0.006880193050530181	-4208.5637623685025	-385.66446528185855
4190000	-4595.574868163914	-387.16359436672053	-4208.411273797194	5.410296010345018	2.9355253820348035	0.006908060568996433	-4208.411273797194	-386.0797998630871
4191000	-4600.928631236134	-390.0091032753328	-4210.919527960801	5.344558705920785	2.7180581163920294	0.006711095629463815	-4210.919527960801	-389.00247448216027
4192000	-4615.749373666486	-394.9215491936568	-4220.827824472829	5.289899876336503	2.891132238664981	0.006417855449457994	-4220.827824472829	-393.8534831347232
4193000	-4599.189543336538	-409.0781919995861	-4190.111351336952	5.1275929875988115	2.760233897733021	0.0063770198412881835	-4190.111351336952	-408.05649955805103
4194000	-4606.765371085697	-405.38316113079514	-4201.382209954902	5.297496216485449	2.889897782934491	0.006193506012668366	-4201.382209954902	-404.31574649251047
4195000	-4619.132972193958	-406.764982227422	-4212.367989966536	5.59723981498499	2.948533069172273	0.007149832940651317	-4212.367989966536	-405.6765246124941
4196000	-4628.397772393761	-402.31404746504916	-4226.083724928712	5.522941332287645	2.9913400063622198	0.006289184728441052	-4226.083724928712	-401.21203683065005
4197000	-4633.463334397127	-414.46774308471765	-4218.9955913124095	5.9635384950918775	3.1025523301909703	0.0064145094706820095	-4218.9955913124095	-413.32910347018833
4198000	-4631.339245675221	-420.0409383860449	-4211.298307289176	5.695915169406804	3.3000384919433325	0.005993682696202828	-4211.298307289176	-418.84101057071905
4199000	-4634.771656248891	-420.59304233035596	-4214.178613918535	5.394604124895539	2.9387573292157803	0.006325400901444741	-4214.178613918535	-419.5087301145946
4200000	-4638.490013824204	-420.82470031925277	-4217.665313504951	5.461203069899031	3.533031026120535	0.006033077351211944	-4217.665313504951	-419.5565110917571
4201000	-4627.330414092024	-415.1855336198902	-4212.144880472133	5.7734429406742995	3.3439470909047126	0.005954264157415979	-4212.144880472133	-413.97242748273334
4202000	-4618.84561476195	-421.19709930258676	-4197.648515459363	5.480158354785816	2.9957687371692368	0.00622268069979607	-4197.648515459363	-420.0936757497423
4203000	-4625.1438267344565	-415.6354998248223	-4209.508326909634	5.457612260299119	2.763888392519507	0.006790953005771382	-4209.508326909634	-414.61207034569907
4204000	-4626.4206757927595	-426.63984038658026	-4199.780835406179	5.488170313646194	3.6089836297612754	0.005981974340102754	-4199.780835406179	-425.3504322225385
4205000	-4640.039450182126	-440.02219989003936	-4200.017250292086	6.244155792633959	3.981071855373988	0.005920885061123386	-4200.017250292086	-438.63472791154396
4206000	-4631.083031935624	-427.04329439048644	-4204.0397375451375	6.030930704068668	2.9822069212250644	0.005624287618130095	-4204.0397375451375	-425.94500649885094
4207000	-4640.310619739647	-418.07434227900046	-4222.236277460647	5.660027521540008	2.878966247363	0.006502478734457964	-4222.236277460647	-417.0104085124411
4208000	-4627.900001713097	-414.327828811353	-4213.572172901743	5.496183894057464	2.9388962746091645	0.006134551190809068	-4213.572172901743	-413.24366016609775
4209000	-4626.422512333614	-416.5829654970466	-4209.839546836567	5.691951372649538	3.076388236034995	0.006140616293611565	-4209.839546836567	-415.4530686224982
4210000	-4636.837119598252	-424.63762669104625	-4212.199492907205	6.083366730780042	3.17923791530144	0.005958233832669752	-4212.199492907205	-423.47502693841824
4211000	-4622.20814336586	-426.9183991948937	-4195.2897441709665	5.528589444441091	3.2035264028344628	0.00643508442959082	-4195.2897441709665	-425.7477119065299
4212000	-4624.942109185321	-434.8089466530433	-4190.133162532277	5.525096131175819	3.27869697558211	0.0064839601396594285	-4190.133162532277	-433.6150166129797
4213000	-4632.737303598759	-432.46959584473933	-4200.26770775402	5.811721236715303	3.463425773045339	0.006402536500600481	-4200.26770775402	-431.22093510118594
4214000	-4626.222104829139	-423.2021461959207	-4203.019958633219	5.916625049995966	3.178547314556343	0.005566479692883895	-4203.019958633219	-422.04015544313137
4215000	-4623.239248738251	-426.3967416920585	-4196.842507046193	5.403052787419103	3.184749577144681	0.0063336328254153616	-4196.842507046193	-425.2320343990004
4216000	-4622.446247577613	-417.39233316134255	-4205.05391441627	5.307012037213951	2.926704155480556	0.006532342344759256	-4205.05391441627	-416.3119238907112
4217000	-4626.489632810449	-423.95205373123883	-4202.5375790792095	5.421991228770515	3.2351932173028852	0.005918783862689925	-4202.5375790792095	-422.7720462940653
4218000	-4632.787760704912	-425.33473222838575	-4207.453028476527	5.574035828988997	3.2994125820692837	0.0064342947244458056	-4207.453028476527	-424.13455348646727
4219000	-4636.905406225657	-423.6453901428205	-4213.260016082837	5.304109519648258	3.0832210904526467	0.006437427247349439	-4213.260016082837	-422.51297785647597
4220000	-4638.226307330831	-434.63003966931797	-4203.596267661514	5.320558771042682	2.968844541955714	0.0056437921881836405	-4203.596267661514	-433.5362230431246
4221000	-4637.080554050471	-426.4158304625382	-4210.664723587933	5.417700061761763	2.9293062076330614	0.005548898481551588	-4210.664723587933	-425.33551595827043
4222000	-4627.173091292309	-420.31924721423815	-4206.853844078071	5.631438768894896	2.6820375762054574	0.005755375221131781	-4206.853844078071	-419.3269150437391
4223000	-4625.290278429069	-409.78106750910246	-4215.509210919967	5.484578689726571	2.9522989723931286	0.006395348419878924	-4215.509210919967	-408.69208798116165
4224000	-4615.860321202929	-416.4750337541572	-4199.385287448772	5.358182683331867	2.8502607060483522	0.005862763474330536	-4199.385287448772	-415.42176052477953
4225000	-4620.596655669801	-412.07166442564073	-4208.52499124416	5.282580563269943	3.0589052796000837	0.005802302222013524	-4208.52499124416	-410.94780502322755
4226000	-4624.499082319648	-417.7632566300744	-4206.735825689573	5.3268296047311345	3.0184050822675963	0.006711268379003947	-4206.735825689573	-416.65181678826673
4227000	-4635.684166037683	-432.0721409735745	-4203.612025064109	5.418988745860437	3.4487747968596523	0.005731148671804384	-4203.612025064109	-430.8283907882785
4228000	-4630.21211268126	-420.5796454294591	-4209.632467251801	5.410082300176639	3.0929619425493353	0.0062165341442755526	-4209.632467251801	-419.44429970606865
4229000	-4627.265296775712	-419.1518344350072	-4208.113462340705	5.3439968235737645	3.407591475326502	0.006689843192842818	-4208.113462340705	-417.9191388622959
4230000	-4624.003538877389	-425.12434148618917	-4198.879197391199	5.360514903058426	3.052443373435936	0.006198069789471186	-4198.879197391199	-424.00220104044996
4231000	-4624.385667028912	-417.2039494173831	-4207.181717611529	5.364910426147363	2.9148593125682005	0.0062398454217139614	-4207.181717611529	-416.12788801659354
4232000	-4614.64650732521	-414.03359775736214	-4200.612909567848	5.44423881926244	3.383295191784919	0.006518187015034173	-4200.612909567848	-412.80822942695505
4233000	-4616.361048421233	-413.38423963073933	-4202.976808790494	5.491284878720849	2.847902645071568	0.0061564100260984135	-4202.976808790494	-412.3315004113603
4234000	-4650.672084238012	-440.0527476096047	-4210.619336628407	5.567168001206221	3.4903011362520697	0.00614425531144249	-4210.619336628407	-438.79661533634226
4235000	-4643.831945283746	-428.51723553372216	-4215.314709750024	5.4458677315912025	3.22707571922279	0.0058774235230280155	-4215.314709750024	-427.3397817331273
4236000	-4647.4608083131	-427.2211994749257	-4220.239608838174	5.482815606132729	3.4960953444250014	0.0068791743413822775	-4220.239608838174	-425.96267357073015
4237000	-4635.84640406674	-426.0288476215832	-4209.817556445158	5.604545954164493	3.3726547910150715	0.005724471804456449	-4209.817556445158	-424.8074229437293
4238000	-4638.19971948389	-418.7769007858454	-4219.4228186980445	5.376263415020092	3.0860864338367087	0.006733228487837047	-4219.4228186980445	-417.64326379543655
4239000	-4655.654507677607	-430.60551199094067	-4225.048995686667	5.222333651721347	2.7317240415372037	0.0058089360042812834	-4225.048995686667	-429.5947701280159
4240000	-4651.245910254262	-432.9860356665205	-4218.259874587741	6.0937807428570805	3.2694216145041475	0.00612270980737772	-4218.259874587741	-431.79529986374683
4241000	-4659.450484354727	-440.5522212333167	-4218.898263121411	5.888919406297509	3.334648861220639	0.006251236966016739	-4218.898263121411	-439.34160261151567
4242000	-4646.61934905532	-431.7381712315189	-4214.8811778238005	5.643736493820132	3.347017028243906	0.006438388715859644	-4214.8811778238005	-430.52366333297283
4243000	-4667.826294489522	-434.9202055120668	-4232.9060889774555	5.787698053276754	3.24218663501474	0.005373366744803401	-4232.9060889774555	-433.73858415580156
4244000	-4657.027632338396	-438.83173723365843	-4218.195895104737	5.62702029937317	3.502161363370505	0.006073295809283275	-4218.195895104737	-437.5722836275569
4245000	-4653.4720025089	-438.22658146579187	-4215.245421043108	5.985544961957619	3.0115088368286216	0.00567222186834125	-4215.245421043108	-437.11846801606504
4246000	-4649.392256522717	-435.77523712679766	-4213.617019395919	5.420161203156417	3.323756521561289	0.005955227013766024	-4213.617019395919	-434.56818627410127
4247000	-4652.388196098094	-432.45646421681914	-4219.9317318812755	5.626507566487013	3.504033697103078	0.006021216598966522	-4219.9317318812755	-431.1965282104391
4248000	-4639.924527351706	-437.22376613166006	-4202.700761220046	5.593997700596774	3.468685251144195	0.006201185216159703	-4202.700761220046	-435.97378931444234
4249000	-4642.557209103503	-429.7295336050461	-4212.827675498457	5.599624580498201	3.0097344482908315	0.006041429740089647	-4212.827675498457	-428.6216403235963
4250000	-4650.589975717456	-437.8712204707438	-4212.718755246712	5.627332209557008	3.601157347282429	0.006644880570726517	-4212.718755246712	-436.58332031102015
4251000	-4654.787316866485	-440.531834305472	-4214.255482561012	5.685620051381726	3.5655619239990064	0.006061737359815287	-4214.255482561012	-439.2544509042269
4252000	-4651.844477836958	-442.4500427640411	-4209.394435072916	5.607404162748581	3.7331277533391853	0.0052464417625074315	-4209.394435072916	-441.1275499002317
4253000	-4652.942134761925	-441.1934860870403	-4211.748648674885	5.851024957841285	3.2888509510635693	0.005923473731882945	-4211.748648674885	-439.9970243645307
4254000	-4644.1350201618825	-448.5649738034438	-4195.570046358439	6.0418524066295785	3.5498611583262862	0.005789732878166731	-4195.570046358439	-447.29227557817376
4255000	-4645.000261405739	-449.41742538153267	-4195.582836024207	5.800138851440509	4.13505358855205	0.005794275262699322	-4195.582836024207	-447.9921308181317
4256000	-4659.419835951599	-453.3796545184082	-4206.040181433191	5.796596600328836	4.11781046537943	0.005432599768470125	-4206.040181433191	-451.9589003369847
4257000	-4649.415800397325	-451.03127641276086	-4198.384523984564	5.661372590896079	3.223923412815584	0.006107034067726283	-4198.384523984564	-449.8545703096611
4258000	-4657.672979966411	-450.12100293913846	-4207.551977027272	5.901450801296569	3.4259113832026156	0.006253940918951262	-4207.551977027272	-448.8833814646175
4259000	-4653.392623971928	-445.71234457597393	-4207.680279395954	5.628251876616552	3.840275917432	0.005705289377329584	-4207.680279395954	-444.36109506908036
4260000	-4664.506959915042	-448.33464971417874	-4216.172310200864	6.025066833102344	3.6463228783500914	0.005239270026222179	-4216.172310200864	-447.0356912149464
4261000	-4662.545887179484	-454.5373890623759	-4208.0084981171085	5.777006282419945	3.860446497800326	0.005585399209326096	-4208.0084981171085	-453.1810208133742
4262000	-4660.360862381834	-449.0786276904918	-4211.282234691342	5.675382723902209	3.716560576912192	0.005885959851394066	-4211.282234691342	-447.75994306613836
4263000	-4664.18419351185	-447.6754640614436	-4216.5087294504065	5.753535668836334	3.16079865093609	0.006307952019948244	-4216.5087294504065	-446.51833137611965
4264000	-4668.93549963196	-467.57600987601955	-4201.359489755941	5.664203689853799	3.2989960645186525	0.005327223477165987	-4201.359489755941	-466.37706445322823
4265000	-4680.121391937972	-459.2755517374706	-4220.845840200501	6.343531337645258	3.922743086756144	0.005816551557952181	-4220.845840200501	-457.90294400980343
4266000	-4674.726628353002	-454.3568339069376	-4220.369794446064	5.748871809704563	3.3197283803324034	0.0054330822239502365	-4220.369794446064	-453.151517858285
4267000	-4666.229568265951	-449.50779090884674	-4216.721777357104	5.566206269880036	3.652689894660493	0.005794638584042987	-4216.721777357104	-448.20653241664684
4268000	-4677.937529571782	-468.5355580263893	-4209.401971545392	6.239642751426335	3.8798094537092966	0.005604942224128805	-4209.401971545392	-467.1741670416047
4269000	-4687.688370095203	-479.1705522017028	-4208.5178178935	5.529903237545376	4.646987096345005	0.005780472667608598	-4208.5178178935	-477.6285526557072
4270000	-4677.042605968898	-475.0930398153567	-4201.949566153541	5.827300550222742	4.04039493394111	0.005118479757212683	-4201.949566153541	-473.6915788924782
4271000	-4668.290102535812	-461.05469428363153	-4207.235408252181	5.626407360890501	3.6886827972844625	0.005184643337523776	-4207.235408252181	-459.7442402114745
4272000	-4662.909510436958	-455.7985929412419	-4207.110917495716	5.518168136512926	3.7568875764325966	0.005686259768186164	-4207.110917495716	-454.4693158390899
4273000	-4656.109501133123	-458.54933733319893	-4197.560163799923	5.502883639809616	4.0626134608543065	0.005924117372697064	-4197.560163799923	-457.1415867397347
4274000	-4650.22585044565	-446.0743705942639	-4204.151479851386	5.4346395156300185	3.3438872763232	0.005650495626139047	-4204.151479851386	-444.86158611321696
4275000	-4637.132430021028	-438.26019540304605	-4198.872234617982	5.649806487022517	3.0837054846119774	0.005187257731066133	-4198.872234617982	-437.12887619203013
